text,images,videos,gender
"চিকিৎসায় নোবেল জয়ী সন্ত পাবো’র সাইটেশন এক লাখ ২০ হাজার! গত ৫ বছরেই ৫০ হাজার। তবে হোমিনিন জিনোম বর্তমানের চিকিত্সা বিজ্ঞানে কী কাজে লাগে, তা নিয়ে জানার আগ্রহ বাড়িতে দিলো তার নোবেল।",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/310709763_10161089970187871_386824921375876701_n.jpg?stp=cp6_dst-jpg_p526x296&_nc_cat=102&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=mRpPUh77ulIAX-ULrUl&_nc_ht=scontent-ord5-2.xx&oh=00_AfCGysBSkRvhST8Hu1Z9A0CJJ--lO2uoraGv_ZCmwTuaAw&oe=65D53702'],[],M
That’s awful! Public funding media are now under threat. It is a growing disaster that will hinder quality journalism.,[],[],M
"বিকেলে কন্যাকে নিয়ে হাঁটতে বের হয়েছিলাম, কিছু দূর যেতেই যেতেই দেখি স্টেডিয়ামে সফটবল ম্যাচ চলছে।","['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/306990604_10161063755837871_1553995581980372895_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=YZS7CE66L28AX8mr0V-&_nc_ht=scontent-ord5-1.xx&oh=00_AfBxLSjQkmfwqr5lc_QDVrn41HEzoj7ph0CRGoKGRQaL_Q&oe=65D62457', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/307020093_10161063755882871_2096944557999529300_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=v5j-Ucyh8wgAX8gFklu&_nc_ht=scontent-ord5-2.xx&oh=00_AfAu4pzMj7DhMtVafeJHvddNGKpDb_4biOPGZxzuednGWQ&oe=65D5F4F5']",[],M
সুজনের জন্য শুভকামনা। ভালো থেকো। শুভ জন্মদিন,['https://scontent-ord5-2.xx.fbcdn.net/v/t31.18172-8/279106_4660336666791_906060132_o.jpg?stp=dst-jpg_p720x720&_nc_cat=102&ccb=1-7&_nc_sid=4dc865&_nc_ohc=6uIxY0NKi34AX896prJ&_nc_ht=scontent-ord5-2.xx&oh=00_AfBdLiP0CGv9k0abAAX0LLk4cOUIHEnmEelCBEiAChMpKA&oe=65F7B989'],[],M
শুভ জন্মদিন প্রিয় সুজন,['https://scontent-ord5-1.xx.fbcdn.net/v/t1.18169-9/2233_44800937167_2196_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=4dc865&_nc_ohc=eU9G8-qhJ6kAX8EKFkh&_nc_ht=scontent-ord5-1.xx&oh=00_AfCP-O-zPkaevetTAXyZKLKyLiZS5TsFfiNaU_i5sAa9dQ&oe=65F7C126'],[],M
"চিকিৎসায় নোবেল জয়ী সন্ত পাবো’র সাইটেশন এক লাখ ২০ হাজার! গত ৫ বছরেই ৫০ হাজার। তবে হোমিনিন জিনোম বর্তমানের চিকিত্সা বিজ্ঞানে কী কাজে লাগে, তা নিয়ে জানার আগ্রহ বাড়িতে দিলো তার নোবেল।",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/310709763_10161089970187871_386824921375876701_n.jpg?stp=cp6_dst-jpg_p526x296&_nc_cat=102&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=mRpPUh77ulIAX-ULrUl&_nc_ht=scontent-ord5-2.xx&oh=00_AfCGysBSkRvhST8Hu1Z9A0CJJ--lO2uoraGv_ZCmwTuaAw&oe=65D53702'],[],M
That’s awful! Public funding media are now under threat. It is a growing disaster that will hinder quality journalism.,[],[],M
"বিকেলে কন্যাকে নিয়ে হাঁটতে বের হয়েছিলাম, কিছু দূর যেতেই যেতেই দেখি স্টেডিয়ামে সফটবল ম্যাচ চলছে।","['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/306990604_10161063755837871_1553995581980372895_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=YZS7CE66L28AX8mr0V-&_nc_ht=scontent-ord5-1.xx&oh=00_AfBxLSjQkmfwqr5lc_QDVrn41HEzoj7ph0CRGoKGRQaL_Q&oe=65D62457', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/307020093_10161063755882871_2096944557999529300_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=v5j-Ucyh8wgAX8gFklu&_nc_ht=scontent-ord5-2.xx&oh=00_AfAu4pzMj7DhMtVafeJHvddNGKpDb_4biOPGZxzuednGWQ&oe=65D5F4F5']",[],M
"এই ভিডিও থেকে বোঝা যাচ্ছে, জনগনের চাকররা সময় মতো চাকরি করতে আসে না। একটি টিভি ক্যামেরা সেই ছবি নেয়ার চেষ্টা করছিলো। এতেই তাদের এত ক্ষোভ মিডিয়ার ওপর।  
বাংলাদেশে জনগনের ট্যাক্সের টাকায় যাদের সংসার চলে তারা জানেই না তাদের মালিক জনগনের সব ধরনের তথ্য পাওয়ার অধিকার আছে। সংবাদকর্মীরা জনগণের মাধ্যম হিসেবে কাজ করে । কোন সরকারি কর্মচারির অধিকার নেই জনগনের প্রতিনিধিকে হেনস্তা করার। আপনার বেতন যদি জনগনের ট্যাক্সের টাকা থেকে হয়, তার মানেই হচ্ছে আপনি জনগনের নজরদারিতে থাকবেন। গণমাধ্যম যখন যেভাবে খুশি আপনার ছবি তুলতে পারবে। প্রশ্ন হচ্ছে, গণমাধ্যম যদি সারাদিন লাইভ করতে থাকে তাহলে জনগনের চাকররা কাজ করবে কখন?
উত্তরটা সহজ: প্রতিটি অফিসের একজন কর্তা বা সর্বোচ্চ কর্তা প্রস্তুত রাখা, যিনি গণমাধ্যমকে সব উত্তর দিতে বাধ্য থাকবেন। কারণ তারা জনগনের চাকর। তাহলেই তার গণমাধ্যমকে বিকল্প পথ খুঁজতে হবে না।
সমস্যা তৈরি করেছে সরকারি আমলারা। আর বাংলাদেশের গণমাধ্যম ""নিউজ সাবসিডি"" নিয়ে কখনো ভাবেনি; কথা বলেনি। 
বেশিরভাগ সরকারি দপ্তরে পিআর সেকশন আছে। এই সেকশনগুলোকে অকার্যকর করে রাখা হয়েছে। প্রেস রিলিস দেয়া ছাড়া তাদের আর কোন কিছু বলা বা করার অধিকার নেই। অথচ পিআরও দেরকে ঠুটো জগন্নাথ করে না রাখা হলে বাংলাদেশে জবাবদিহিতা আরও বাড়তো। তাহলে হয়তো এই ধরনের হামলার ঘটনাও ঘটতো না।",[],[],M
"What a report by the Daily Star! I knew that reporters duty is not judging, their duty is telling the fact.  
(আমি জানতাম, রিপোর্টারের কাজ ঘটনা বলা, বিচার করা নয়)",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/298259370_10160997748662871_898403498533831226_n.jpg?stp=dst-jpg_p526x296&_nc_cat=102&ccb=1-7&_nc_sid=3635dc&_nc_ohc=QGqHdZqfNzUAX87gC3i&_nc_ht=scontent-ord5-2.xx&oh=00_AfCLwbbTNuTwjpi-5WOyc-k4x1P8dzMJvN9u0mLwr4cYRA&oe=65D4ECCC'],[],M
"AEJMC has been a highly prestigious platform for journalism and mass communication scholars and It promotes upcoming scholars too. Many of us are encouraged getting this opportunity. This year it was held in Detroit, Michigan and elders told us that they never had seen such a huge gathering of Bangladeshi young scholars. Apart from my presentation and other sessions where I joined for my learning, I had a memorable meeting with one of my professors at the (Olemiss )University… See more","['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/297835363_10160990893597871_2961425796410465294_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=jFfnCqZ7NNwAX-noYYg&_nc_ht=scontent-ord5-1.xx&oh=00_AfAyAwo8rP9MJ8i6d93NyoyWHUhp_QdGLJz4FXP0GHYqFQ&oe=65D4E6FB', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/297101372_10160990340612871_1829819990037542205_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=104&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=0m1WKHZmV0oAX_g7utb&_nc_ht=scontent-ord5-2.xx&oh=00_AfC3UDiR1KFTGkA_2OL3Zl1ErLHCU2I_8AMxVNJevni7SA&oe=65D5BCA4', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/297289235_10160990340967871_8873469412817841409_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=cKMTXZIt8KcAX8aBmeB&_nc_ht=scontent-ord5-2.xx&oh=00_AfBA2ASgiabLesSxh99Vb1wrC7XUPp4nISyJ_W9LjJBewg&oe=65D4D352', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/296822641_10160990341062871_6473942723646406575_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=eEn3fX6HKjMAX8TOutX&_nc_ht=scontent-ord5-2.xx&oh=00_AfBlPAWU1OMggRFioqZcKub318wXwaOjPZcTNuQ1qpf9hw&oe=65D4D656', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/296976093_10160990341102871_4533609249262848068_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=5YqcrceBJPkAX80z0YT&_nc_ht=scontent-ord5-2.xx&oh=00_AfB1-dL3w2ulae1EkClCui_GrEQC6sScXYpg1Ihjru-Sbw&oe=65D6390F']",[],M
"It’s possible only in Detroit, Michigan.","['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/296951359_10160986138442871_7815118025191336037_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=105&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=NaKBLmCD5acAX9awlZb&_nc_ht=scontent-ord5-2.xx&oh=00_AfClNewP4Ptn7kARNDpUzej88Aw4vwYAfd78GihNWZe9Jg&oe=65D502AF', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/296729565_10160986138537871_3305684179661714445_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=eM1wwfmAN7EAX9ngWpt&_nc_ht=scontent-ord5-2.xx&oh=00_AfBsVsKlwiiLsKlqcZjwlUrDAN-7XY1v5qJDIR_wDiBpqQ&oe=65D61C92', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/297509939_10160986138792871_7424132430203594523_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=104&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=Gek9_WHoWOYAX9ywjmZ&_nc_ht=scontent-ord5-2.xx&oh=00_AfB5X1a6jcNQMz77Om02RzgzloqR9EptRJABHf2trwWh3w&oe=65D604BF', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/296562666_10160986138572871_6144083385182569223_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=zbSEHxoeNOUAX915VsC&_nc_ht=scontent-ord5-1.xx&oh=00_AfBHgheY1YbKPGUHTR1jqA0XR90C7Ikdk2_NkRAbFSpyCA&oe=65D59D9C', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/297285755_10160986138637871_4971207857978430729_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=l7Dq6wXjDngAX9E38QR&_nc_ht=scontent-ord5-2.xx&oh=00_AfD6CPaivQJ0VvZXOgiCtflLW5Vz_cweOzK317FAf57HOQ&oe=65D47AB5']",[],M
"বিকেলে কন্যাকে নিয়ে হাঁটতে বের হয়েছিলাম, কিছু দূর যেতেই যেতেই দেখি স্টেডিয়ামে সফটবল ম্যাচ চলছে।","['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/306990604_10161063755837871_1553995581980372895_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=YZS7CE66L28AX8mr0V-&_nc_ht=scontent-ord5-1.xx&oh=00_AfBxLSjQkmfwqr5lc_QDVrn41HEzoj7ph0CRGoKGRQaL_Q&oe=65D62457', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/307020093_10161063755882871_2096944557999529300_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=v5j-Ucyh8wgAX8gFklu&_nc_ht=scontent-ord5-2.xx&oh=00_AfAu4pzMj7DhMtVafeJHvddNGKpDb_4biOPGZxzuednGWQ&oe=65D5F4F5']",[],M
"এই ভিডিও থেকে বোঝা যাচ্ছে, জনগনের চাকররা সময় মতো চাকরি করতে আসে না। একটি টিভি ক্যামেরা সেই ছবি নেয়ার চেষ্টা করছিলো। এতেই তাদের এত ক্ষোভ মিডিয়ার ওপর।  
বাংলাদেশে জনগনের ট্যাক্সের টাকায় যাদের সংসার চলে তারা জানেই না তাদের মালিক জনগনের সব ধরনের তথ্য পাওয়ার অধিকার আছে। সংবাদকর্মীরা জনগণের মাধ্যম হিসেবে কাজ করে । কোন সরকারি কর্মচারির অধিকার নেই জনগনের প্রতিনিধিকে হেনস্তা করার। আপনার বেতন যদি জনগনের ট্যাক্সের টাকা থেকে হয়, তার মানেই হচ্ছে আপনি জনগনের নজরদারিতে থাকবেন। গণমাধ্যম যখন যেভাবে খুশি আপনার ছবি তুলতে পারবে। প্রশ্ন হচ্ছে, গণমাধ্যম যদি সারাদিন লাইভ করতে থাকে তাহলে জনগনের চাকররা কাজ করবে কখন?
উত্তরটা সহজ: প্রতিটি অফিসের একজন কর্তা বা সর্বোচ্চ কর্তা প্রস্তুত রাখা, যিনি গণমাধ্যমকে সব উত্তর দিতে বাধ্য থাকবেন। কারণ তারা জনগনের চাকর। তাহলেই তার গণমাধ্যমকে বিকল্প পথ খুঁজতে হবে না।
সমস্যা তৈরি করেছে সরকারি আমলারা। আর বাংলাদেশের গণমাধ্যম ""নিউজ সাবসিডি"" নিয়ে কখনো ভাবেনি; কথা বলেনি। 
বেশিরভাগ সরকারি দপ্তরে পিআর সেকশন আছে। এই সেকশনগুলোকে অকার্যকর করে রাখা হয়েছে। প্রেস রিলিস দেয়া ছাড়া তাদের আর কোন কিছু বলা বা করার অধিকার নেই। অথচ পিআরও দেরকে ঠুটো জগন্নাথ করে না রাখা হলে বাংলাদেশে জবাবদিহিতা আরও বাড়তো। তাহলে হয়তো এই ধরনের হামলার ঘটনাও ঘটতো না।",[],[],M
"What a report by the Daily Star! I knew that reporters duty is not judging, their duty is telling the fact.  
(আমি জানতাম, রিপোর্টারের কাজ ঘটনা বলা, বিচার করা নয়)",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/298259370_10160997748662871_898403498533831226_n.jpg?stp=dst-jpg_p526x296&_nc_cat=102&ccb=1-7&_nc_sid=3635dc&_nc_ohc=QGqHdZqfNzUAX87gC3i&_nc_ht=scontent-ord5-2.xx&oh=00_AfCLwbbTNuTwjpi-5WOyc-k4x1P8dzMJvN9u0mLwr4cYRA&oe=65D4ECCC'],[],M
"AEJMC has been a highly prestigious platform for journalism and mass communication scholars and It promotes upcoming scholars too. Many of us are encouraged getting this opportunity. This year it was held in Detroit, Michigan and elders told us that they never had seen such a huge gathering of Bangladeshi young scholars. Apart from my presentation and other sessions where I joined for my learning, I had a memorable meeting with one of my professors at the (Olemiss )University… See more","['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/297835363_10160990893597871_2961425796410465294_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=jFfnCqZ7NNwAX-noYYg&_nc_ht=scontent-ord5-1.xx&oh=00_AfAyAwo8rP9MJ8i6d93NyoyWHUhp_QdGLJz4FXP0GHYqFQ&oe=65D4E6FB', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/297101372_10160990340612871_1829819990037542205_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=104&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=0m1WKHZmV0oAX_g7utb&_nc_ht=scontent-ord5-2.xx&oh=00_AfC3UDiR1KFTGkA_2OL3Zl1ErLHCU2I_8AMxVNJevni7SA&oe=65D5BCA4', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/297289235_10160990340967871_8873469412817841409_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=cKMTXZIt8KcAX8aBmeB&_nc_ht=scontent-ord5-2.xx&oh=00_AfBA2ASgiabLesSxh99Vb1wrC7XUPp4nISyJ_W9LjJBewg&oe=65D4D352', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/296822641_10160990341062871_6473942723646406575_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=eEn3fX6HKjMAX8TOutX&_nc_ht=scontent-ord5-2.xx&oh=00_AfBlPAWU1OMggRFioqZcKub318wXwaOjPZcTNuQ1qpf9hw&oe=65D4D656', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/296976093_10160990341102871_4533609249262848068_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=5YqcrceBJPkAX80z0YT&_nc_ht=scontent-ord5-2.xx&oh=00_AfB1-dL3w2ulae1EkClCui_GrEQC6sScXYpg1Ihjru-Sbw&oe=65D6390F']",[],M
"It’s possible only in Detroit, Michigan.","['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/296951359_10160986138442871_7815118025191336037_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=105&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=NaKBLmCD5acAX9awlZb&_nc_ht=scontent-ord5-2.xx&oh=00_AfClNewP4Ptn7kARNDpUzej88Aw4vwYAfd78GihNWZe9Jg&oe=65D502AF', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/296729565_10160986138537871_3305684179661714445_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=eM1wwfmAN7EAX9ngWpt&_nc_ht=scontent-ord5-2.xx&oh=00_AfBsVsKlwiiLsKlqcZjwlUrDAN-7XY1v5qJDIR_wDiBpqQ&oe=65D61C92', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/297509939_10160986138792871_7424132430203594523_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=104&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=Gek9_WHoWOYAX9ywjmZ&_nc_ht=scontent-ord5-2.xx&oh=00_AfB5X1a6jcNQMz77Om02RzgzloqR9EptRJABHf2trwWh3w&oe=65D604BF', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/296562666_10160986138572871_6144083385182569223_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=zbSEHxoeNOUAX915VsC&_nc_ht=scontent-ord5-1.xx&oh=00_AfBHgheY1YbKPGUHTR1jqA0XR90C7Ikdk2_NkRAbFSpyCA&oe=65D59D9C', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/297285755_10160986138637871_4971207857978430729_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=l7Dq6wXjDngAX9E38QR&_nc_ht=scontent-ord5-2.xx&oh=00_AfD6CPaivQJ0VvZXOgiCtflLW5Vz_cweOzK317FAf57HOQ&oe=65D47AB5']",[],M
